date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:30:27	146904/146904	---M--	200	added ('OK')	image/svg+xml	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/fonts/sf-pro-display-bold-webfont.svg	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/fonts/sf-pro-display-bold-webfont.svg	(from https://perceptive-analytics.com/tableau-consultants/css/style.css)
15:30:27	68304/68304	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/images/thankyou_img.jpg	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/images/thankyou_img.jpg	(from https://perceptive-analytics.com/tableau-consultants/css/style.css)
15:30:28	1074/1074	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/images/lightbox-close@3x.png	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/images/lightbox-close@3x.png	(from https://perceptive-analytics.com/tableau-consultants/css/style.css)
15:30:28	287/287	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2010:00:27%20GMT	https://perceptive-analytics.com/tableau-consultants/c	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/c	(from https://connect.facebook.net/en_US/fbevents.js)
15:30:28	287/287	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2010:00:28%20GMT	https://perceptive-analytics.com/tableau-consultants/b	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/b	(from https://connect.facebook.net/en_US/fbevents.js)
15:30:29	68586/68586	---M--	200	added ('OK')	image/jpeg	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/images/banner_bg.jpg	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/images/banner_bg.jpg	(from https://perceptive-analytics.com/tableau-consultants/css/style.css)
15:30:29	287/287	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Jun%202023%2010:00:28%20GMT	https://perceptive-analytics.com/tableau-consultants/POST	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/POST	(from https://connect.facebook.net/en_US/fbevents.js)
15:30:29	17216/17216	---M--	200	added ('OK')	text/css	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/css/swiper.min.css	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/css/swiper.min.css	(from https://perceptive-analytics.com/tableau-consultants/getaquote.html)
15:30:30	8032/8032	---M--	200	added ('OK')	text/css	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/css/responsive.css	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/css/responsive.css	(from https://perceptive-analytics.com/tableau-consultants/getaquote.html)
15:30:31	42757/42757	---M--	200	added ('OK')	image/png	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/images/secured_sec2.png	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/images/secured_sec2.png	(from https://perceptive-analytics.com/tableau-consultants/getaquote.html)
15:30:32	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.eot?	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfontd41d.eot	(from https://perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
15:30:34	81284/81284	---M--	200	added ('OK')	application/font-woff	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.woff?v=4.4.0	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont93e3.woff	(from https://perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
15:30:34	64464/64464	---M--	200	added ('OK')	text/html	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont93e3.html	(from https://perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
15:30:35	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.eot?v=4.4.0	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont93e3.eot	(from https://perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
15:30:37	138204/138204	---M--	200	added ('OK')	application/font-sfnt	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont93e3.ttf	(from https://perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
15:30:44	355981/355981	---M--	200	added ('OK')	image/svg+xml	date:Tue,%201%20Jan%202019%2010:10:10%20GMT	https://perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont.svg?v=4.4.0	C:/Users/Asus/Desktop/current/tableau%20ab/tableau%20page/perceptive-analytics.com/tableau-consultants/fonts/fontawesome-webfont93e3.svg	(from https://perceptive-analytics.com/tableau-consultants/css/font-awesome.min.css)
